timestamp,plant_id,date,hour,month,weekday,day_of_year,time_category,ambient_temp,module_temp,irradiation,temp_diff_module_ambient,temp_excess,irradiance_category,total_dc_power,total_ac_power,total_daily_yield,efficiency_kwh_kwp,capacity_factor,n_inverters,yield_per_inverter,dc_ac_ratio,is_operating,nominal_capacity
2020-05-27T17:30:00Z,4135001,2020-05-27,17,5,Wed,148,Afternoon,30.095953266666665,31.55705773333333,0.06327201986666665,1.461104466666665,0,Low,20198.982143,1961.2428571400003,145452.839287,0.0392248571428,0.0392248571428,22,6611.492694863637,10.299072381303835,1,50000
2020-05-27T17:45:00Z,4135001,2020-05-27,17,5,Wed,148,Afternoon,29.846213866666663,30.149639866666664,0.042321342,0.30342600000000175,0,Low,13355.7321428,1293.0696428499996,145848.964286,0.025861392856999992,0.025861392856999992,22,6629.498376636364,10.32870287895956,1,50000
2020-05-27T18:00:00Z,4135001,2020-05-27,18,5,Wed,148,Night_Low,29.4541402,28.8870646,0.02088435003333333,-0.5670756000000026,0,Low,6594.4047619,637.0404762000002,146063.285715,0.012740809524000004,0.012740809524000004,22,6639.240259772728,10.35162600850134,1,50000
2020-05-27T18:15:00Z,4135001,2020-05-27,18,5,Wed,148,Night_Low,28.880454466666663,27.785554933333337,0.00981694627333333,-1.0948995333333258,0,Low,1318.2678571,127.14642857999999,66053.035715,0.0025429285716,0.0025429285716,10,6605.3035715000005,10.368107636389892,1,50000
2020-05-27T18:30:00Z,4135001,2020-05-27,18,5,Wed,148,Night_Low,27.919635066666668,26.451664333333337,0.00195532240819999,-1.4679707333333312,0,Low,59.375,5.725,66067.875,1.1449999999999999e-4,1.1449999999999999e-4,10,6606.7875,10.37117903930131,1,50000
2020-05-27T18:45:00Z,4135001,2020-05-27,18,5,Wed,148,Night_Low,28.1855752,26.008966066666662,0,-2.1766091333333364,0,Night,0,0,66068,0,0,10,6606.8,NA,0,50000
2020-05-27T19:00:00Z,4135001,2020-05-27,19,5,Wed,148,Night_Low,28.091544142857135,25.52840535714286,0,-2.5631387857142762,0,Night,0,0,66068,0,0,10,6606.8,NA,0,50000
2020-05-27T19:15:00Z,4135001,2020-05-27,19,5,Wed,148,Night_Low,27.561787866666663,25.77818613333333,6.4555534e-5,-1.783601733333331,0,Low,0,0,66068,0,0,10,6606.8,NA,0,50000
2020-05-27T19:30:00Z,4135001,2020-05-27,19,5,Wed,148,Night_Low,24.25947053333333,24.534897866666665,2.499842000000001e-5,0.275427333333333,0,Low,0,0,66068,0,0,22,3003.090909090909,NA,0,50000
2020-05-27T19:45:00Z,4135001,2020-05-27,19,5,Wed,148,Night_Low,23.18479406666667,22.366939266666662,0,-0.8178548000000063,0,Night,0,0,66068,0,0,22,3003.090909090909,NA,0,50000
2020-05-27T20:00:00Z,4135001,2020-05-27,20,5,Wed,148,Night_Low,23.055761666666665,21.543813,0,-1.5119486666666653,0,Night,0,0,66068,0,0,22,3003.090909090909,NA,0,50000
2020-05-27T20:15:00Z,4135001,2020-05-27,20,5,Wed,148,Night_Low,22.88948166666666,21.41620693333333,0,-1.47327473333333,0,Night,0,0,66068,0,0,22,3003.090909090909,NA,0,50000
2020-05-27T20:30:00Z,4135001,2020-05-27,20,5,Wed,148,Night_Low,22.825628666666667,21.130249133333333,0,-1.695379533333334,0,Night,0,0,66068,0,0,22,3003.090909090909,NA,0,50000
2020-05-27T20:45:00Z,4135001,2020-05-27,20,5,Wed,148,Night_Low,22.96097606666667,21.154176733333337,0,-1.806799333333334,0,Night,0,0,66068,0,0,22,3003.090909090909,NA,0,50000
2020-05-27T21:00:00Z,4135001,2020-05-27,21,5,Wed,148,Night_Low,23.148819000000003,21.30161842857143,0,-1.8472005714285729,0,Night,0,0,66068,0,0,22,3003.090909090909,NA,0,50000
2020-05-27T21:15:00Z,4135001,2020-05-27,21,5,Wed,148,Night_Low,23.238673999999996,21.1259462,0,-2.1127277999999947,0,Night,0,0,66068,0,0,22,3003.090909090909,NA,0,50000
2020-05-27T21:30:00Z,4135001,2020-05-27,21,5,Wed,148,Night_Low,23.172168,20.79120886666667,0,-2.380959133333331,0,Night,0,0,66068,0,0,22,3003.090909090909,NA,0,50000
2020-05-27T21:45:00Z,4135001,2020-05-27,21,5,Wed,148,Night_Low,23.009366933333336,20.558011866666664,0,-2.4513550666666717,0,Night,0,0,66068,0,0,22,3003.090909090909,NA,0,50000
2020-05-27T22:00:00Z,4135001,2020-05-27,22,5,Wed,148,Night_Low,22.935736066666664,20.534486933333337,0,-2.4012491333333266,0,Night,0,0,66068,0,0,22,3003.090909090909,NA,0,50000
2020-05-27T22:15:00Z,4135001,2020-05-27,22,5,Wed,148,Night_Low,22.899599133333332,20.5220438,0,-2.3775553333333335,0,Night,0,0,66068,0,0,22,3003.090909090909,NA,0,50000
2020-05-27T22:30:00Z,4135001,2020-05-27,22,5,Wed,148,Night_Low,22.904701733333336,20.862552933333337,0,-2.0421487999999997,0,Night,0,0,66068,0,0,22,3003.090909090909,NA,0,50000
2020-05-27T22:45:00Z,4135001,2020-05-27,22,5,Wed,148,Night_Low,22.901389466666668,21.32351266666667,0,-1.5778767999999985,0,Night,0,0,66068,0,0,22,3003.090909090909,NA,0,50000
2020-05-27T23:00:00Z,4135001,2020-05-27,23,5,Wed,148,Night_Low,23.19335942857143,22.03716821428571,0,-1.1561912142857196,0,Night,0,0,66068,0,0,22,3003.090909090909,NA,0,50000
2020-05-27T23:15:00Z,4135001,2020-05-27,23,5,Wed,148,Night_Low,23.445365266666663,22.402492266666663,0,-1.0428730000000002,0,Night,0,0,66068,0,0,22,3003.090909090909,NA,0,50000
2020-05-27T23:30:00Z,4135001,2020-05-27,23,5,Wed,148,Night_Low,23.4742208,22.3474202,0,-1.1268006000000028,0,Night,0,0,66068,0,0,22,3003.090909090909,NA,0,50000
2020-05-27T23:45:00Z,4135001,2020-05-27,23,5,Wed,148,Night_Low,23.370049866666665,22.21977766666667,0,-1.1502721999999963,0,Night,0,0,60853.303571,0,0,22,2766.0592532272726,NA,0,50000
2020-05-28T00:00:00Z,4135001,2020-05-28,0,5,Thu,149,Night_Low,23.34788806666667,22.046644799999996,0,-1.301243266666674,0,Night,0,0,4456.375,0,0,22,202.5625,NA,0,50000
2020-05-28T00:15:00Z,4135001,2020-05-28,0,5,Thu,149,Night_Low,23.154077266666665,21.732902066666668,0,-1.4211751999999969,0,Night,0,0,0,0,0,22,0,NA,0,50000
2020-05-28T00:30:00Z,4135001,2020-05-28,0,5,Thu,149,Night_Low,23.145157733333335,21.689501933333336,0,-1.4556557999999988,0,Night,0,0,0,0,0,22,0,NA,0,50000
2020-05-28T00:45:00Z,4135001,2020-05-28,0,5,Thu,149,Night_Low,23.120672733333333,21.7263734,0,-1.3942993333333327,0,Night,0,0,0,0,0,22,0,NA,0,50000
2020-05-28T01:00:00Z,4135001,2020-05-28,1,5,Thu,149,Night_Low,23.027730200000004,21.051238933333337,0,-1.9764912666666667,0,Night,0,0,0,0,0,22,0,NA,0,50000
2020-05-28T01:15:00Z,4135001,2020-05-28,1,5,Thu,149,Night_Low,22.74159678571429,15.341541785714288,0,-2.400055000000002,0,Night,0,0,0,0,0,22,0,NA,0,50000
2020-05-28T01:30:00Z,4135001,2020-05-28,1,5,Thu,149,Night_Low,22.544309466666668,20.22720133333333,0,-2.3171081333333383,0,Night,0,0,0,0,0,22,0,NA,0,50000
2020-05-28T01:45:00Z,4135001,2020-05-28,1,5,Thu,149,Night_Low,22.4315856,20.403196200000004,0,-2.0283893999999947,0,Night,0,0,0,0,0,22,0,NA,0,50000
2020-05-28T02:00:00Z,4135001,2020-05-28,2,5,Thu,149,Night_Low,22.543204599999996,20.551021333333335,0,-1.992183266666661,0,Night,0,0,0,0,0,22,0,NA,0,50000
2020-05-28T02:15:00Z,4135001,2020-05-28,2,5,Thu,149,Night_Low,22.5473002,20.591416333333335,0,-1.9558838666666638,0,Night,0,0,0,0,0,22,0,NA,0,50000
2020-05-28T02:30:00Z,4135001,2020-05-28,2,5,Thu,149,Night_Low,22.39808753333334,20.536779733333333,0,-1.8613078000000058,0,Night,0,0,0,0,0,22,0,NA,0,50000
2020-05-28T02:45:00Z,4135001,2020-05-28,2,5,Thu,149,Night_Low,22.4661296,20.652756666666665,0,-1.8133729333333335,0,Night,0,0,0,0,0,22,0,NA,0,50000
2020-05-28T03:00:00Z,4135001,2020-05-28,3,5,Thu,149,Night_Low,22.416562866666663,20.620845599999996,0,-1.7957172666666672,0,Night,0,0,0,0,0,22,0,NA,0,50000
2020-05-28T03:15:00Z,4135001,2020-05-28,3,5,Thu,149,Night_Low,22.443714642857135,20.575374142857143,0,-1.8683404999999915,0,Night,0,0,0,0,0,22,0,NA,0,50000
2020-05-28T03:30:00Z,4135001,2020-05-28,3,5,Thu,149,Night_Low,22.5855528,20.913368799999997,0,-1.6721840000000014,0,Night,0,0,0,0,0,22,0,NA,0,50000
2020-05-28T03:45:00Z,4135001,2020-05-28,3,5,Thu,149,Night_Low,22.701741733333332,21.1886312,0,-1.5131105333333323,0,Night,0,0,0,0,0,22,0,NA,0,50000
2020-05-28T04:00:00Z,4135001,2020-05-28,4,5,Thu,149,Night_Low,22.62317493333333,20.723331733333335,0,-1.8998431999999958,0,Night,0,0,0,0,0,22,0,NA,0,50000
2020-05-28T04:15:00Z,4135001,2020-05-28,4,5,Thu,149,Night_Low,22.6158384,20.251674333333337,0,-2.364164066666664,0,Night,0,0,0,0,0,22,0,NA,0,50000
2020-05-28T04:30:00Z,4135001,2020-05-28,4,5,Thu,149,Night_Low,22.553224599999997,20.274528066666665,0,-2.2786965333333313,0,Night,0,0,0,0,0,22,0,NA,0,50000
2020-05-28T04:45:00Z,4135001,2020-05-28,4,5,Thu,149,Night_Low,22.43520106666667,19.97839766666667,0,-2.456803400000002,0,Night,0,0,0,0,0,22,0,NA,0,50000
2020-05-28T05:00:00Z,4135001,2020-05-28,5,5,Thu,149,Night_Low,22.137520266666662,19.745314466666663,0,-2.3922057999999993,0,Night,0,0,0,0,0,22,0,NA,0,50000
2020-05-28T05:15:00Z,4135001,2020-05-28,5,5,Thu,149,Night_Low,21.987945533333335,19.994531133333332,0,-1.9934144000000025,0,Night,0,0,0,0,0,22,0,NA,0,50000
2020-05-28T05:30:00Z,4135001,2020-05-28,5,5,Thu,149,Night_Low,21.8506328,19.853891933333333,0,-1.9967408666666664,0,Night,0,0,0,0,0,22,0,NA,0,50000
2020-05-28T05:45:00Z,4135001,2020-05-28,5,5,Thu,149,Night_Low,21.656358857142855,19.201869428571428,3.8404219821428e-4,-2.454489428571428,0,Low,0,0,0,0,0,22,0,NA,0,50000
2020-05-28T06:00:00Z,4135001,2020-05-28,6,5,Thu,149,Morning,21.6234394,19.321281066666668,0.01122656291333333,-2.302158333333331,0,Low,3314.7857141,319.99464285,17.071428571,0.0063998928569999995,0.0063998928569999995,22,0.7759740259545453,10.358878775523227,1,50000
2020-05-28T06:15:00Z,4135001,2020-05-28,6,5,Thu,149,Morning,21.681390466666667,19.693007533333333,0.03079833133333333,-1.9883829333333338,0,Low,9504.7857143,918.9160714199999,166.24999999999994,0.0183783214284,0.0183783214284,22,7.556818181818179,10.34347532915848,1,50000
2020-05-28T06:30:00Z,4135001,2020-05-28,6,5,Thu,149,Morning,21.9106464,20.365659666666662,0.05257643606666666,-1.5449867333333387,0,Low,17514.7857143,1699.0142857099997,483.60714285999995,0.0339802857142,0.0339802857142,22,21.982142857272724,10.30879249316068,1,50000
2020-05-28T06:45:00Z,4135001,2020-05-28,6,5,Thu,149,Morning,22.472273666666663,21.5067932,0.09204136593333331,-0.9654804666666621,0,Low,28744.696428,2799.325000099999,1035.28571427,0.055986500001999985,0.055986500001999985,22,47.05844155772727,10.26843843675642,1,50000
2020-05-28T07:00:00Z,4135001,2020-05-28,7,5,Thu,149,Morning,23.251910266666663,23.56722206666667,0.17437991199999997,0.315311800000007,0,Low,42800.232143,4195.226785799999,1906.3928571299998,0.08390453571599997,0.08390453571599997,22,86.65422077863636,10.202125970369517,1,50000
2020-05-28T07:15:00Z,4135001,2020-05-28,7,5,Thu,149,Morning,23.5200622,27.5222758,0.22934130066666664,4.0022135999999975,0,Medium,58807.89285799999,5769.089285700001,3148.4107142000003,0.11538178571400001,0.11538178571400001,22,143.10957791818183,10.1936180817601,1,50000
2020-05-28T07:30:00Z,4135001,2020-05-28,7,5,Thu,149,Morning,24.100400866666668,31.043286133333336,0.2846431906666666,6.942885266666668,0,Medium,75355.642857,7406.230357099998,4780.3571429,0.14812460714199996,0.14812460714199996,22,217.2889610409091,10.174628552399826,1,50000
2020-05-28T07:45:00Z,4135001,2020-05-28,7,5,Thu,149,Morning,24.590855285714284,33.98376064285714,0.3392979014285714,9.392905357142858,0,Medium,93389.00000100001,9171.75,6848.642856999999,0.183435,0.183435,22,311.3019480454545,10.182244391855427,1,50000
2020-05-28T08:00:00Z,4135001,2020-05-28,8,5,Thu,149,Morning,25.104416866666664,36.957327933333325,0.3905541093333334,11.85291106666666,0,Medium,110366.339286,10821.3892858,9312.0535714,0.216427785716,0.216427785716,22,423.2751623363636,10.198906662643074,1,50000
2020-05-28T08:15:00Z,4135001,2020-05-28,8,5,Thu,149,Morning,25.93090606666667,39.14253953333334,0.4474868786666667,13.211633466666672,0,Medium,128930.464286,12634.3124999,12245.8928572,0.252686249998,0.252686249998,22,556.6314935090909,10.204786709765212,1,50000
2020-05-28T08:30:00Z,4135001,2020-05-28,8,5,Thu,149,Morning,26.5218384,40.79867733333334,0.5072556953333334,14.276838933333337,0.7986773333333375,High,147952.392857,14491.673214300003,15597.1488097,0.28983346428600004,0.28983346428600004,22,708.9613095318182,10.209476205342835,1,50000
2020-05-28T08:45:00Z,4135001,2020-05-28,8,5,Thu,149,Morning,27.136891666666664,43.47980553333333,0.5679321226666666,16.342913866666663,3.4798055333333267,High,166723.464287,16322.875000000005,19476.5535714,0.3264575000000001,0.3264575000000001,22,885.2978896090909,10.214099188225111,1,50000
2020-05-28T09:00:00Z,4135001,2020-05-28,9,5,Thu,149,Morning,27.544490533333327,44.7877972,0.6186352253333333,17.243306666666673,4.7877972,High,181022.767858,17716.7285715,23726.428570999997,0.35433457143,0.35433457143,22,1078.4740259545454,10.217618175242698,1,50000
2020-05-28T09:15:00Z,4135001,2020-05-28,9,5,Thu,149,Morning,27.934765733333332,46.073250533333336,0.6627551926666667,18.138484800000004,6.073250533333336,High,194474.053572,19026.937499999996,28340.714286,0.3805387499999999,0.3805387499999999,22,1288.2142857272727,10.220985567015187,1,50000
2020-05-28T09:30:00Z,4135001,2020-05-28,9,5,Thu,149,Morning,28.210111600000005,48.59591266666667,0.7142683660000001,20.385801066666666,8.59591266666667,High,208171.35714500002,20360.317857000005,33281.51785699999,0.4072063571400001,0.4072063571400001,22,1512.7962662272723,10.224366761220743,1,50000
2020-05-28T09:45:00Z,4135001,2020-05-28,9,5,Thu,149,Morning,28.672439642857142,49.257720857142864,0.7337398671428571,20.585281214285722,9.257720857142864,High,212358.333334,20765.930357100002,38392.14285799999,0.41531860714200003,0.41531860714200003,22,1745.0974026363633,10.226285539929751,1,50000
2020-05-28T10:00:00Z,4135001,2020-05-28,10,5,Thu,149,Peak_Hours,28.899194400000003,50.217022533333335,0.8090980026666668,21.317828133333332,10.217022533333335,High,225418.446426,22032.6821431,43689.410713,0.440653642862,0.440653642862,22,1985.8823051363636,10.231094197335143,1,50000
2020-05-28T10:15:00Z,4135001,2020-05-28,10,5,Thu,149,Peak_Hours,29.420182333333333,51.9404828,0.8295752813333335,22.520300466666665,11.940482799999998,High,233272.07142000002,22781.192855999998,49351.21428700001,0.45562385712,0.45562385712,22,2243.237013045455,10.239677654041806,1,50000
2020-05-28T10:30:00Z,4135001,2020-05-28,10,5,Thu,149,Peak_Hours,29.4800944,54.2505046,0.8182360253333334,24.7704102,14.2505046,High,216263.53571500003,21123.532143300003,54813.964285,0.42247064286600006,0.42247064286600006,22,2491.5438311363637,10.238038517795655,1,50000
2020-05-28T10:45:00Z,4135001,2020-05-28,10,5,Thu,149,Peak_Hours,29.966066466666664,55.059627,0.7252745073333334,25.093560533333335,15.059626999999999,High,207863.160718,20299.1089286,60099,0.405982178572,0.405982178572,22,2731.7727272727275,10.240014054268935,1,50000
2020-05-28T11:00:00Z,4135001,2020-05-28,11,5,Thu,149,Peak_Hours,29.914223333333336,51.16156006666666,0.8073320340000002,21.247336733333324,11.16156006666666,High,242176.55358500002,23627.2982132,65195.553572000004,0.472545964264,0.472545964264,22,2963.4342532727273,10.249862316026546,1,50000
2020-05-28T11:15:00Z,4135001,2020-05-28,11,5,Thu,149,Peak_Hours,30.55613393333333,57.9774638,0.9597508193333333,27.42132986666667,17.977463800000002,High,274505.26785,26766.376784999997,71692.285714,0.5353275356999999,0.5353275356999999,22,3258.7402597272726,10.25560052654695,1,50000
2020-05-28T11:30:00Z,4135001,2020-05-28,11,5,Thu,149,Peak_Hours,31.31245933333333,59.50381446666666,1.009763066,28.19135513333333,19.50381446666666,High,283830.53572000004,27674.167856,78510.357142,0.55348335712,0.55348335712,22,3568.6525973636362,10.256154302340228,1,50000
2020-05-28T11:45:00Z,4135001,2020-05-28,11,5,Thu,149,Peak_Hours,31.614807133333333,59.99013253333333,0.962788822,28.375325399999998,19.99013253333333,High,276006.14285,26917.846428,85369.45833300002,0.5383569285600001,0.5383569285600001,22,3880.4299242272737,10.253648767491958,1,50000
2020-05-28T12:00:00Z,4135001,2020-05-28,12,5,Thu,149,Peak_Hours,31.7778442,59.602299333333335,0.9274572886666668,27.824455133333334,19.602299333333335,High,265214.03572000004,25870.578572000002,92009.392857,0.51741157144,0.51741157144,22,4182.245129863636,10.251569557359803,1,50000
2020-05-28T12:15:00Z,4135001,2020-05-28,12,5,Thu,149,Peak_Hours,32.29975366666667,60.04074324999999,1.0637222583333332,27.740989583333324,20.04074324999999,High,284571.65237,27749.459999,98953.97619,0.55498919998,0.55498919998,22,4497.908008636364,10.255033877425184,1,50000
2020-05-28T12:30:00Z,4135001,2020-05-28,12,5,Thu,149,Peak_Hours,32.15694978571428,58.43889107142857,0.8011804564285714,26.28194128571429,18.43889107142857,High,242437.87499099996,23658.057144500002,105011.89285599999,0.47316114289000005,0.47316114289000005,22,4773.267857090908,10.247581765071594,1,50000
2020-05-28T12:45:00Z,4135001,2020-05-28,12,5,Thu,149,Peak_Hours,32.250663066666675,58.209017133333326,0.90865983,25.95835406666665,18.209017133333326,High,265731.67857,25921.603571999996,111275.178572,0.5184320714399999,0.5184320714399999,22,5057.962662363637,10.251359559292007,1,50000
2020-05-28T13:00:00Z,4135001,2020-05-28,13,5,Thu,149,Peak_Hours,32.9157552,60.926743466666665,1.0082438753333332,28.010988266666665,20.926743466666665,High,282757.28570999997,27568.916071000003,117991.910715,0.5513783214200001,0.5513783214200001,22,5363.268668863637,10.256380228435422,1,50000
2020-05-28T13:15:00Z,4135001,2020-05-28,13,5,Thu,149,Peak_Hours,33.30490126666667,61.480702866666675,0.87740903,28.175801600000007,21.480702866666675,High,227630.35715999999,22218.7803559,124748.51785599999,0.44437560711799995,0.44437560711799995,22,5670.387175272727,10.244952851318628,1,50000
2020-05-28T13:30:00Z,4135001,2020-05-28,13,5,Thu,149,Peak_Hours,32.802505857142854,49.77019207142857,0.5136740935714286,16.967686214285713,9.770192071428568,High,159009.964286,15553.269642699997,128635.464285,0.3110653928539999,0.3110653928539999,22,5847.06655840909,10.22357150225529,1,50000
2020-05-28T13:45:00Z,4135001,2020-05-28,13,5,Thu,149,Peak_Hours,32.92808646666667,54.820072333333336,0.7417442313333332,16.891985866666666,9.820072333333336,High,218978.124997,21378.825000399996,133292.357141,0.4275765000079999,0.4275765000079999,22,6058.7435064090905,10.242757728401955,1,50000
2020-05-28T14:00:00Z,4135001,2020-05-28,14,5,Thu,149,Afternoon,33.757623499999994,56.549484199999995,0.7186389870000001,22.7918607,16.549484199999995,High,207014.45833700002,20218.8736909,139490.732142,0.404377473818,0.404377473818,22,6340.487824636363,10.238674097369328,1,50000
2020-05-28T14:15:00Z,4135001,2020-05-28,14,5,Thu,149,Afternoon,32.78992792857142,46.81591135714286,0.4033134171428572,14.025983428571436,6.815911357142859,Medium,105308.642857,10330.6857143,142729.696429,0.206613714286,0.206613714286,22,6487.713474045455,10.193770846327178,1,50000
2020-05-28T14:30:00Z,4135001,2020-05-28,14,5,Thu,149,Afternoon,32.84624806666667,48.51458733333333,0.5518274599999999,15.668339266666663,8.514587333333331,High,179159.12499799998,17519.460714200002,146175.58928800002,0.35038921428400005,0.35038921428400005,22,6644.344967636364,10.226292231289209,1,50000
2020-05-28T14:45:00Z,4135001,2020-05-28,14,5,Thu,149,Afternoon,32.96533184615384,46.83451484615385,0.5377807876923076,13.869183000000014,6.834514846153851,High,177523.45238200002,17363.8178572,150120.20833300002,0.347276357144,0.347276357144,22,6823.645833318183,10.223756885838846,1,50000
2020-05-28T15:00:00Z,4135001,2020-05-28,15,5,Thu,149,Afternoon,33.397930933333335,51.45386533333333,0.7397700273333334,18.055934399999998,11.453865333333333,High,220541.982138,21563.551785699998,155512.660713,0.43127103571399994,0.43127103571399994,22,7068.757305136363,10.227535070741629,1,50000
2020-05-28T15:15:00Z,4135001,2020-05-28,15,5,Thu,149,Afternoon,33.418438800000004,50.9835652,0.642219944,17.565126399999997,10.983565200000001,High,188854.428571,18478.494642800004,160512.035714,0.36956989285600006,0.36956989285600006,22,7296.001623363636,10.220228012165785,1,50000
2020-05-28T15:30:00Z,4135001,2020-05-28,15,5,Thu,149,Afternoon,33.45063293333333,49.20921033333333,0.5725103686666667,15.7585774,9.209210333333331,High,176704.13690399998,17295.123809499997,165024.642857,0.3459024761899999,0.3459024761899999,22,7501.120129863636,10.216991728439584,1,50000
2020-05-28T15:45:00Z,4135001,2020-05-28,15,5,Thu,149,Afternoon,33.09783492857143,47.05743857142858,0.47938924071428574,13.959603642857147,7.057438571428577,Medium,135039.910715,13227.294643,168731.732144,0.26454589285999996,0.26454589285999996,22,7669.624188363637,10.209185956741678,1,50000
2020-05-28T16:00:00Z,4135001,2020-05-28,16,5,Thu,149,Afternoon,32.85396113333333,42.799833,0.206959974,9.945871866666671,2.7998329999999996,Medium,64711.886905000014,6349.7130954,171278.392858,0.126994261908,0.126994261908,22,7785.381493545455,10.191308793444547,1,50000
2020-05-28T16:15:00Z,4135001,2020-05-28,16,5,Thu,149,Afternoon,32.72757773333334,40.30443513333333,0.3152401926666667,7.576857399999987,0.30443513333332817,Medium,97503.321428,9557.428571400002,173432.25,0.19114857142800004,0.19114857142800004,22,7883.284090909091,10.201836267944758,1,50000
2020-05-28T16:30:00Z,4135001,2020-05-28,16,5,Thu,149,Afternoon,32.866440600000004,40.0736208,0.3207225406666667,7.207180199999996,0.07362080000000049,Medium,95317.87499899999,9345.726785700002,175806.00595199998,0.18691453571400005,0.18691453571400005,22,7991.182088727272,10.19908640437113,1,50000
2020-05-28T16:45:00Z,4135001,2020-05-28,16,5,Thu,149,Afternoon,32.67632835714286,38.693878142857145,0.29128888857142865,6.017549785714287,0,Medium,81726.809524,8025.261904599999,177755.982142,0.16050523809199999,0.16050523809199999,22,8079.817370090909,10.183693752992038,1,50000
2020-05-28T17:00:00Z,4135001,2020-05-28,17,5,Thu,149,Afternoon,32.671417266666666,38.584486799999986,0.23488285466666664,5.913069533333321,0,Medium,71692.446429,7041.7809525,179727.375,0.14083561905,0.14083561905,22,8169.426136363636,10.181010587037285,1,50000
2020-05-28T17:15:00Z,4135001,2020-05-28,17,5,Thu,149,Afternoon,32.512230571428574,37.49488814285714,0.19593779428571428,4.982657571428568,0,Low,57515.214285,5646.6666666,181400.86904800002,0.11293333333200001,0.11293333333200001,22,8245.494047636364,10.185693202894754,1,50000
2020-05-28T17:30:00Z,4135001,2020-05-28,17,5,Thu,149,Afternoon,31.958078800000003,34.10791773333333,0.08361540686666667,2.149838933333328,0,Low,24810.803572999994,2414.0610714,182366.732143,0.048281221427999996,0.048281221427999996,22,8289.396915590909,10.277620507177694,1,50000
2020-05-28T17:45:00Z,4135001,2020-05-28,17,5,Thu,149,Afternoon,31.476942933333337,31.63483073333333,0.05179872406666667,0.15788779999999392,0,Low,15151.0892857,1467.3339285700001,182824.428571,0.0293466785714,0.0293466785714,22,8310.201298681817,10.325590508539248,1,50000
2020-05-28T18:00:00Z,4135001,2020-05-28,18,5,Thu,149,Night_Low,31.005800533333336,30.528898000000005,0.03592290873333333,-0.4769025333333303,0,Low,10506.0892858,1016.0285714199998,183136.785713,0.020320571428399995,0.020320571428399995,22,8324.39935059091,10.34034827496702,1,50000
2020-05-28T18:15:00Z,4135001,2020-05-28,18,5,Thu,149,Night_Low,30.42119707142857,29.995760357142856,0.02067562496428571,-0.4254367142857127,0,Low,5899.3214284999995,569.88988096,183346.196428,0.0113977976192,0.0113977976192,22,8333.918019454546,10.351686572434625,1,50000
2020-05-28T18:30:00Z,4135001,2020-05-28,18,5,Thu,149,Night_Low,29.723270928571427,29.320794285714285,0.00739910209285714,-0.4024766428571418,0,Low,1316.49285715,126.85500000099998,183425.285716,0.0025371000000199997,0.0025371000000199997,22,8337.51298709091,10.377934311927968,1,50000
2020-05-28T18:45:00Z,4135001,2020-05-28,18,5,Thu,149,Night_Low,28.56131,27.983899133333335,0.0012636806146,-0.5774108666666642,0,Low,0,0,183432,0,0,22,8337.818181818182,NA,0,50000
2020-05-28T19:00:00Z,4135001,2020-05-28,19,5,Thu,149,Night_Low,28.059818466666663,27.340474333333336,0,-0.7193441333333261,0,Night,0,0,183432,0,0,22,8337.818181818182,NA,0,50000
2020-05-28T19:15:00Z,4135001,2020-05-28,19,5,Thu,149,Night_Low,27.7923808,26.7919168,0,-1.000464000000001,0,Night,0,0,183432,0,0,22,8337.818181818182,NA,0,50000
2020-05-28T19:30:00Z,4135001,2020-05-28,19,5,Thu,149,Night_Low,27.6113422,21.0416464,0,-1.569695799999998,0,Night,0,0,183432,0,0,22,8337.818181818182,NA,0,50000
2020-05-28T19:45:00Z,4135001,2020-05-28,19,5,Thu,149,Night_Low,27.355645599999995,25.637278066666667,0,-1.7183675333333284,0,Night,0,0,183432,0,0,22,8337.818181818182,NA,0,50000
2020-05-28T20:00:00Z,4135001,2020-05-28,20,5,Thu,149,Night_Low,27.13539564285714,25.52932307142857,0,-1.6060725714285695,0,Night,0,0,183432,0,0,22,8337.818181818182,NA,0,50000
2020-05-28T20:15:00Z,4135001,2020-05-28,20,5,Thu,149,Night_Low,26.931520666666664,25.35537526666667,0,-1.5761453999999944,0,Night,0,0,183432,0,0,22,8337.818181818182,NA,0,50000
2020-05-28T20:30:00Z,4135001,2020-05-28,20,5,Thu,149,Night_Low,26.724784466666662,25.210925266666667,0,-1.5138591999999953,0,Night,0,0,183432,0,0,22,8337.818181818182,NA,0,50000
2020-05-28T20:45:00Z,4135001,2020-05-28,20,5,Thu,149,Night_Low,26.451513799999997,24.99562986666667,0,-1.4558839333333289,0,Night,0,0,183432,0,0,22,8337.818181818182,NA,0,50000
2020-05-28T21:00:00Z,4135001,2020-05-28,21,5,Thu,149,Night_Low,26.230761799999996,24.619024666666665,0,-1.6117371333333317,0,Night,0,0,183432,0,0,22,8337.818181818182,NA,0,50000
2020-05-28T21:15:00Z,4135001,2020-05-28,21,5,Thu,149,Night_Low,24.983808380952382,24.348965619047625,0,-0.634842761904757,0,Night,0,0,183432,0,0,22,8337.818181818182,NA,0,50000
2020-05-28T21:30:00Z,4135001,2020-05-28,21,5,Thu,149,Night_Low,22.00026769230769,20.651951615384615,0,-1.3483160769230764,0,Night,0,0,183432,0,0,22,8337.818181818182,NA,0,50000
