age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,row_id,segmento_sociodemo,segmento_educacional
33,blue-collar,single,secondary,False,231,True,False,,2.0,6.0,466,1,-1,0,,False,8053,adulto soltero,adulto no universitario
31,blue-collar,single,primary,False,859,True,False,,2.0,6.0,80,1,-1,0,,False,8054,adulto soltero,adulto no universitario
39,blue-collar,married,primary,False,1802,True,False,,2.0,6.0,490,1,-1,0,,False,8055,adulto casado,adulto no universitario
31,blue-collar,married,primary,False,298,True,True,,2.0,6.0,232,1,-1,0,,False,8056,adulto casado,adulto no universitario
42,technician,married,secondary,False,3472,True,False,,2.0,6.0,61,2,-1,0,,False,8057,adulto casado,adulto no universitario
28,admin.,single,secondary,False,1076,True,False,,2.0,6.0,537,5,-1,0,,False,8058,joven soltero,joven no universitario
30,management,married,tertiary,False,732,True,False,,2.0,6.0,231,1,-1,0,,False,8059,adulto casado,adulto universitario
33,management,divorced,secondary,False,1897,True,True,,2.0,6.0,197,1,-1,0,,False,8060,otros,adulto no universitario
50,blue-collar,married,secondary,False,1985,True,False,,2.0,6.0,464,2,-1,0,,False,8061,senior casado,senior no universitario
36,blue-collar,married,primary,False,1861,True,False,,2.0,6.0,281,1,-1,0,,False,8062,adulto casado,adulto no universitario
32,management,single,tertiary,False,3237,True,False,,2.0,6.0,447,2,-1,0,,False,8063,adulto soltero,adulto universitario
36,technician,single,secondary,False,1614,True,False,,2.0,6.0,164,1,-1,0,,False,8064,adulto soltero,adulto no universitario
31,blue-collar,married,secondary,False,-45,True,False,,2.0,6.0,184,1,-1,0,,False,8065,adulto casado,adulto no universitario
33,services,married,secondary,False,847,True,False,,2.0,6.0,127,1,-1,0,,False,8066,adulto casado,adulto no universitario
35,management,married,secondary,False,1825,True,False,,2.0,6.0,42,1,-1,0,,False,8067,adulto casado,adulto no universitario
29,technician,married,secondary,False,493,True,True,,2.0,6.0,132,6,-1,0,,False,8068,otros,joven no universitario
35,blue-collar,married,secondary,False,80,True,True,,2.0,6.0,579,2,-1,0,,False,8069,adulto casado,adulto no universitario
27,self-employed,single,tertiary,False,1237,True,True,,2.0,6.0,535,4,-1,0,,False,8070,joven soltero,joven universitario
31,blue-collar,married,secondary,False,3659,False,False,,2.0,6.0,180,1,-1,0,,False,8071,adulto casado,adulto no universitario
32,management,single,tertiary,False,1834,True,False,,2.0,6.0,159,1,-1,0,,False,8072,adulto soltero,adulto universitario
44,entrepreneur,divorced,secondary,False,-143,True,False,,2.0,6.0,66,6,-1,0,,False,8073,otros,adulto no universitario
30,blue-collar,married,secondary,False,360,True,True,,2.0,6.0,239,1,-1,0,,False,8074,adulto casado,adulto no universitario
35,technician,single,tertiary,False,1104,True,True,,2.0,6.0,95,1,-1,0,,False,8075,adulto soltero,adulto universitario
38,blue-collar,single,primary,False,522,True,False,,2.0,6.0,156,1,-1,0,,False,8076,adulto soltero,adulto no universitario
38,blue-collar,married,primary,False,6843,False,False,,2.0,6.0,89,1,-1,0,,False,8077,adulto casado,adulto no universitario
37,unemployed,single,secondary,False,756,True,False,,2.0,6.0,74,1,-1,0,,False,8078,adulto soltero,adulto no universitario
39,management,single,tertiary,False,1682,True,False,,2.0,6.0,174,1,-1,0,,False,8079,adulto soltero,adulto universitario
38,management,single,tertiary,False,900,True,False,,2.0,6.0,156,1,-1,0,,False,8080,adulto soltero,adulto universitario
36,blue-collar,married,secondary,False,426,True,False,,2.0,6.0,59,3,-1,0,,False,8081,adulto casado,adulto no universitario
51,management,divorced,tertiary,False,6,False,False,,2.0,6.0,193,4,-1,0,,False,8082,otros,senior universitario
32,technician,married,secondary,False,696,True,False,,2.0,6.0,815,1,-1,0,,True,8083,adulto casado,adulto no universitario
32,blue-collar,single,primary,False,2507,True,False,,2.0,6.0,215,1,-1,0,,False,8084,adulto soltero,adulto no universitario
35,services,married,secondary,False,152,True,False,,2.0,6.0,563,1,-1,0,,True,8085,adulto casado,adulto no universitario
31,entrepreneur,single,tertiary,False,247,True,True,,2.0,6.0,273,1,-1,0,,False,8086,adulto soltero,adulto universitario
31,admin.,single,tertiary,False,7505,True,True,,2.0,6.0,258,1,-1,0,,False,8087,adulto soltero,adulto universitario
31,blue-collar,single,secondary,False,4415,True,False,,2.0,6.0,329,1,-1,0,,False,8088,adulto soltero,adulto no universitario
30,blue-collar,married,primary,False,4,True,False,,2.0,6.0,34,1,-1,0,,False,8089,adulto casado,adulto no universitario
33,management,married,tertiary,False,0,True,False,,2.0,6.0,223,1,-1,0,,False,8090,adulto casado,adulto universitario
31,management,single,tertiary,False,1475,True,True,,2.0,6.0,76,1,-1,0,,False,8091,adulto soltero,adulto universitario
34,blue-collar,married,primary,False,-20,True,False,,2.0,6.0,920,2,-1,0,,False,8092,adulto casado,adulto no universitario
37,blue-collar,married,primary,False,3574,True,False,,2.0,6.0,152,2,-1,0,,False,8093,adulto casado,adulto no universitario
31,admin.,married,secondary,False,717,True,False,,2.0,6.0,130,1,-1,0,,False,8094,adulto casado,adulto no universitario
30,technician,single,secondary,False,518,True,False,,2.0,6.0,21,1,-1,0,,False,8095,adulto soltero,adulto no universitario
37,blue-collar,married,primary,False,1720,True,False,,2.0,6.0,118,1,-1,0,,False,8096,adulto casado,adulto no universitario
35,services,married,secondary,False,5029,True,True,,2.0,6.0,369,2,-1,0,,False,8097,adulto casado,adulto no universitario
33,blue-collar,married,secondary,False,395,True,False,,2.0,6.0,122,1,-1,0,,False,8098,adulto casado,adulto no universitario
33,blue-collar,married,primary,False,3868,True,False,,2.0,6.0,445,1,-1,0,,False,8099,adulto casado,adulto no universitario
31,blue-collar,single,secondary,False,334,True,True,,2.0,6.0,425,2,-1,0,,False,8100,adulto soltero,adulto no universitario
30,self-employed,single,tertiary,False,578,True,False,,2.0,6.0,142,4,-1,0,,False,8101,adulto soltero,adulto universitario
37,technician,married,secondary,False,410,True,True,,2.0,6.0,317,6,-1,0,,False,8102,adulto casado,adulto no universitario
35,management,single,tertiary,False,0,True,False,,2.0,6.0,184,1,-1,0,,False,8103,adulto soltero,adulto universitario
33,technician,single,secondary,False,77,True,True,,2.0,6.0,354,1,-1,0,,False,8104,adulto soltero,adulto no universitario
41,blue-collar,married,secondary,False,114,True,False,,2.0,6.0,82,3,-1,0,,False,8105,adulto casado,adulto no universitario
46,services,married,secondary,False,4780,True,False,,2.0,6.0,105,3,-1,0,,False,8106,adulto casado,adulto no universitario
34,management,single,tertiary,False,0,True,False,,2.0,6.0,83,1,-1,0,,False,8107,adulto soltero,adulto universitario
38,blue-collar,married,secondary,False,502,True,False,,2.0,6.0,209,2,-1,0,,False,8108,adulto casado,adulto no universitario
41,services,married,secondary,False,1027,True,False,,2.0,6.0,53,2,-1,0,,False,8109,adulto casado,adulto no universitario
30,blue-collar,married,secondary,False,579,True,True,,2.0,6.0,381,2,-1,0,,False,8110,adulto casado,adulto no universitario
60,self-employed,single,secondary,False,312,True,False,,2.0,6.0,210,2,-1,0,,False,8111,senior soltero,senior no universitario
33,management,divorced,tertiary,False,166,True,False,,2.0,6.0,278,1,-1,0,,False,8112,otros,adulto universitario
55,blue-collar,single,primary,False,1187,True,False,,2.0,6.0,193,2,-1,0,,False,8113,senior soltero,senior no universitario
32,technician,married,secondary,False,1242,True,False,,2.0,6.0,183,3,-1,0,,False,8114,adulto casado,adulto no universitario
31,technician,married,tertiary,False,15,False,False,,2.0,6.0,389,1,-1,0,,False,8115,adulto casado,adulto universitario
34,self-employed,single,tertiary,False,72,True,False,,2.0,6.0,69,1,-1,0,,False,8116,adulto soltero,adulto universitario
37,blue-collar,married,secondary,False,489,True,False,,2.0,6.0,24,1,-1,0,,False,8117,adulto casado,adulto no universitario
35,admin.,married,secondary,False,1098,True,True,,2.0,6.0,143,2,-1,0,,False,8118,adulto casado,adulto no universitario
40,technician,married,secondary,True,34,True,False,,2.0,6.0,68,1,-1,0,,False,8119,adulto casado,adulto no universitario
32,technician,single,tertiary,False,257,True,False,,2.0,6.0,183,5,-1,0,,False,8120,adulto soltero,adulto universitario
60,retired,divorced,tertiary,False,-79,True,False,,2.0,6.0,49,1,-1,0,,False,8121,otros,senior universitario
31,management,single,tertiary,False,684,True,True,,2.0,6.0,148,2,-1,0,,False,8122,adulto soltero,adulto universitario
33,services,married,secondary,False,109,True,False,,2.0,6.0,54,4,-1,0,,False,8123,adulto casado,adulto no universitario
37,blue-collar,single,secondary,False,3561,True,False,,2.0,6.0,98,1,-1,0,,False,8124,adulto soltero,adulto no universitario
56,retired,married,secondary,False,-1,True,False,,2.0,6.0,45,1,-1,0,,False,8125,senior casado,senior no universitario
29,admin.,single,secondary,False,2768,True,False,,2.0,6.0,121,4,-1,0,,False,8126,joven soltero,joven no universitario
42,blue-collar,married,secondary,False,-21,False,False,,2.0,6.0,377,1,-1,0,,False,8127,adulto casado,adulto no universitario
32,technician,divorced,secondary,False,-399,True,False,,2.0,6.0,180,1,-1,0,,False,8128,otros,adulto no universitario
61,retired,married,primary,False,-156,True,True,,2.0,6.0,283,5,-1,0,,False,8129,senior casado,senior no universitario
42,blue-collar,married,secondary,False,-755,True,True,,2.0,6.0,312,1,-1,0,,False,8130,adulto casado,adulto no universitario
40,services,married,secondary,False,-80,True,False,,2.0,6.0,147,1,-1,0,,False,8131,adulto casado,adulto no universitario
31,technician,single,tertiary,False,932,True,False,,2.0,6.0,169,1,-1,0,,False,8132,adulto soltero,adulto universitario
34,blue-collar,married,secondary,False,-304,True,True,,2.0,6.0,178,4,-1,0,,False,8133,adulto casado,adulto no universitario
30,admin.,married,secondary,False,667,True,False,,2.0,6.0,154,2,-1,0,,False,8134,adulto casado,adulto no universitario
34,self-employed,married,primary,False,712,True,False,,2.0,6.0,326,3,-1,0,,False,8135,adulto casado,adulto no universitario
35,blue-collar,married,secondary,False,1088,True,False,,2.0,6.0,362,2,-1,0,,False,8136,adulto casado,adulto no universitario
27,services,single,secondary,False,1,True,True,,2.0,6.0,162,3,-1,0,,False,8137,joven soltero,joven no universitario
53,self-employed,married,tertiary,False,1907,True,False,,2.0,6.0,72,3,-1,0,,False,8138,senior casado,senior universitario
29,admin.,single,secondary,False,315,True,False,,2.0,6.0,121,4,-1,0,,False,8139,joven soltero,joven no universitario
36,management,single,tertiary,False,-78,True,False,,2.0,6.0,1068,1,-1,0,,True,8140,adulto soltero,adulto universitario
26,blue-collar,single,secondary,False,539,True,False,,2.0,6.0,599,2,-1,0,,False,8141,joven soltero,joven no universitario
35,management,married,tertiary,False,1193,True,False,,2.0,6.0,101,2,-1,0,,False,8142,adulto casado,adulto universitario
33,blue-collar,single,secondary,False,213,True,False,,2.0,6.0,163,2,-1,0,,False,8143,adulto soltero,adulto no universitario
44,admin.,married,secondary,False,238,True,True,,2.0,6.0,306,4,-1,0,,False,8144,adulto casado,adulto no universitario
34,blue-collar,divorced,secondary,False,336,True,False,,2.0,6.0,313,2,-1,0,,False,8145,otros,adulto no universitario
30,student,single,,False,809,False,False,,2.0,6.0,91,2,-1,0,,False,8146,adulto soltero,otros
60,entrepreneur,married,secondary,False,2525,True,False,,2.0,6.0,94,4,-1,0,,False,8147,senior casado,senior no universitario
32,housemaid,married,tertiary,False,10,True,False,,2.0,6.0,658,2,-1,0,,False,8148,adulto casado,adulto universitario
59,admin.,divorced,secondary,False,3304,True,False,,2.0,6.0,250,2,-1,0,,False,8149,otros,senior no universitario
40,blue-collar,married,primary,False,98,True,False,,2.0,6.0,193,5,-1,0,,False,8150,adulto casado,adulto no universitario
34,technician,single,secondary,False,399,True,False,,2.0,6.0,493,3,-1,0,,False,8151,adulto soltero,adulto no universitario
31,admin.,married,secondary,False,-581,True,False,,2.0,6.0,562,3,-1,0,,False,8152,adulto casado,adulto no universitario
52,management,married,secondary,False,218,True,False,,2.0,6.0,490,12,-1,0,,False,8153,senior casado,senior no universitario
52,admin.,married,secondary,False,101,True,True,,2.0,6.0,140,4,-1,0,,False,8154,senior casado,senior no universitario
44,technician,married,secondary,False,0,False,False,,2.0,6.0,302,1,-1,0,,False,8155,adulto casado,adulto no universitario
39,management,married,tertiary,False,0,True,False,,2.0,6.0,46,2,-1,0,,False,8156,adulto casado,adulto universitario
34,admin.,married,secondary,False,287,True,False,,2.0,6.0,149,8,-1,0,,False,8157,adulto casado,adulto no universitario
50,technician,married,secondary,False,669,True,False,,2.0,6.0,88,1,-1,0,,False,8158,senior casado,senior no universitario
26,services,single,secondary,False,1050,True,False,,2.0,6.0,118,3,-1,0,,False,8159,joven soltero,joven no universitario
35,technician,married,secondary,False,1707,True,False,,2.0,6.0,426,3,-1,0,,False,8160,adulto casado,adulto no universitario
35,management,married,tertiary,False,867,True,False,,2.0,6.0,230,3,-1,0,,True,8161,adulto casado,adulto universitario
35,blue-collar,married,secondary,False,26,True,False,,2.0,6.0,277,2,-1,0,,False,8162,adulto casado,adulto no universitario
35,blue-collar,single,secondary,False,-41,True,False,,2.0,6.0,169,1,-1,0,,False,8163,adulto soltero,adulto no universitario
36,blue-collar,divorced,primary,False,117,True,False,,2.0,6.0,123,4,-1,0,,False,8164,otros,adulto no universitario
40,management,married,tertiary,False,1734,True,False,,2.0,6.0,169,1,-1,0,,False,8165,adulto casado,adulto universitario
24,blue-collar,single,primary,False,147,True,False,,2.0,6.0,102,2,-1,0,,False,8166,joven soltero,joven no universitario
25,services,single,secondary,False,229,True,False,,2.0,6.0,214,2,-1,0,,False,8167,joven soltero,joven no universitario
30,blue-collar,single,secondary,False,99,True,False,,2.0,6.0,572,4,-1,0,,False,8168,adulto soltero,adulto no universitario
31,blue-collar,married,secondary,False,0,False,False,,2.0,6.0,147,1,-1,0,,False,8169,adulto casado,adulto no universitario
52,blue-collar,married,secondary,False,185,True,False,,2.0,6.0,124,3,-1,0,,False,8170,senior casado,senior no universitario
34,management,married,tertiary,False,986,True,False,,2.0,6.0,105,11,-1,0,,False,8171,adulto casado,adulto universitario
50,technician,married,secondary,False,0,True,False,,2.0,6.0,171,2,-1,0,,False,8172,senior casado,senior no universitario
38,blue-collar,single,secondary,False,577,True,False,,2.0,6.0,50,2,-1,0,,False,8173,adulto soltero,adulto no universitario
34,unemployed,divorced,tertiary,True,75,True,False,,2.0,6.0,31,3,-1,0,,False,8174,otros,adulto universitario
30,technician,single,tertiary,False,-111,False,False,,2.0,6.0,266,2,-1,0,,False,8175,adulto soltero,adulto universitario
30,technician,married,secondary,False,854,True,False,,2.0,6.0,163,2,-1,0,,False,8176,adulto casado,adulto no universitario
34,services,married,secondary,False,798,True,False,,2.0,6.0,304,2,-1,0,,False,8177,adulto casado,adulto no universitario
37,services,married,secondary,False,580,True,False,,2.0,6.0,469,2,-1,0,,False,8178,adulto casado,adulto no universitario
54,blue-collar,divorced,primary,False,2227,True,False,,2.0,6.0,45,3,-1,0,,False,8179,otros,senior no universitario
35,blue-collar,married,secondary,False,4731,True,False,,2.0,6.0,249,2,-1,0,,False,8180,adulto casado,adulto no universitario
36,technician,divorced,secondary,False,-435,True,False,,2.0,6.0,85,8,-1,0,,False,8181,otros,adulto no universitario
26,technician,married,secondary,False,351,True,False,,2.0,6.0,758,3,-1,0,,False,8182,otros,joven no universitario
34,blue-collar,married,secondary,False,8558,True,False,,2.0,6.0,466,2,-1,0,,False,8183,adulto casado,adulto no universitario
43,admin.,married,secondary,False,6220,True,False,,2.0,6.0,200,2,-1,0,,False,8184,adulto casado,adulto no universitario
52,management,married,tertiary,False,19797,True,False,,2.0,6.0,966,3,-1,0,,False,8185,senior casado,senior universitario
35,management,single,tertiary,False,1632,True,False,,2.0,6.0,430,2,-1,0,,False,8186,adulto soltero,adulto universitario
30,blue-collar,single,secondary,False,953,True,False,,2.0,6.0,747,2,-1,0,,True,8187,adulto soltero,adulto no universitario
41,blue-collar,married,secondary,False,795,True,False,,2.0,6.0,147,1,-1,0,,False,8188,adulto casado,adulto no universitario
34,technician,single,secondary,True,264,False,False,,2.0,6.0,131,2,-1,0,,False,8189,adulto soltero,adulto no universitario
43,blue-collar,single,primary,False,-234,True,True,,2.0,6.0,541,1,-1,0,,False,8190,adulto soltero,adulto no universitario
29,blue-collar,single,secondary,False,80,True,True,,2.0,6.0,281,4,-1,0,,False,8191,joven soltero,joven no universitario
47,management,divorced,secondary,False,1208,True,False,,2.0,6.0,339,7,-1,0,,False,8192,otros,adulto no universitario
39,technician,single,secondary,False,122,True,False,,2.0,6.0,158,1,-1,0,,False,8193,adulto soltero,adulto no universitario
39,blue-collar,married,primary,False,2715,True,False,,2.0,6.0,201,3,-1,0,,False,8194,adulto casado,adulto no universitario
48,admin.,married,secondary,False,749,True,False,,2.0,6.0,56,3,-1,0,,False,8195,adulto casado,adulto no universitario
31,blue-collar,married,secondary,False,1529,True,False,,2.0,6.0,231,8,-1,0,,False,8196,adulto casado,adulto no universitario
57,retired,married,secondary,False,12917,True,False,,2.0,6.0,91,3,-1,0,,False,8197,senior casado,senior no universitario
50,management,divorced,tertiary,False,5164,True,False,,2.0,6.0,146,4,-1,0,,False,8198,otros,senior universitario
34,blue-collar,divorced,secondary,False,1780,True,False,,2.0,6.0,187,9,-1,0,,False,8199,otros,adulto no universitario
34,services,single,secondary,False,-96,True,False,,2.0,6.0,269,3,-1,0,,False,8200,adulto soltero,adulto no universitario
36,entrepreneur,married,tertiary,False,0,False,False,,2.0,6.0,87,3,-1,0,,False,8201,adulto casado,adulto universitario
38,management,married,tertiary,False,-239,True,False,,2.0,6.0,221,2,-1,0,,False,8202,adulto casado,adulto universitario
32,technician,married,secondary,False,381,True,False,,2.0,6.0,347,2,-1,0,,False,8203,adulto casado,adulto no universitario
53,retired,married,secondary,False,-686,False,True,,2.0,6.0,255,3,-1,0,,False,8204,senior casado,senior no universitario
46,admin.,single,secondary,False,13,False,False,,2.0,6.0,71,4,-1,0,,False,8205,adulto soltero,adulto no universitario
30,technician,married,secondary,False,173,True,False,,2.0,6.0,184,3,-1,0,,False,8206,adulto casado,adulto no universitario
35,blue-collar,single,secondary,False,-37,True,True,,2.0,6.0,276,2,-1,0,,False,8207,adulto soltero,adulto no universitario
49,blue-collar,married,primary,False,1032,True,False,,2.0,6.0,41,5,-1,0,,False,8208,adulto casado,adulto no universitario
39,admin.,single,secondary,False,2040,True,False,,2.0,6.0,145,2,-1,0,,False,8209,adulto soltero,adulto no universitario
40,admin.,divorced,secondary,False,2550,True,False,,2.0,6.0,424,2,-1,0,,False,8210,otros,adulto no universitario
38,technician,single,secondary,False,2990,True,False,,2.0,6.0,612,2,-1,0,,False,8211,adulto soltero,adulto no universitario
47,management,married,tertiary,False,60,False,False,,2.0,6.0,282,7,-1,0,,False,8212,adulto casado,adulto universitario
45,blue-collar,divorced,primary,False,6,True,False,,2.0,6.0,159,6,-1,0,,False,8213,otros,adulto no universitario
42,blue-collar,married,secondary,False,443,True,False,,2.0,6.0,671,5,-1,0,,True,8214,adulto casado,adulto no universitario
41,technician,single,secondary,False,1680,True,False,,2.0,6.0,76,2,-1,0,,False,8215,adulto soltero,adulto no universitario
46,technician,married,secondary,False,-59,True,True,,2.0,6.0,117,2,-1,0,,False,8216,adulto casado,adulto no universitario
48,entrepreneur,married,secondary,False,2247,True,False,,2.0,6.0,60,9,-1,0,,False,8217,adulto casado,adulto no universitario
40,admin.,single,secondary,False,90,True,False,,2.0,6.0,252,4,-1,0,,False,8218,adulto soltero,adulto no universitario
42,technician,single,secondary,True,-1129,True,False,,2.0,6.0,555,5,-1,0,,True,8219,adulto soltero,adulto no universitario
35,blue-collar,married,secondary,False,1949,True,False,,2.0,6.0,200,3,-1,0,,False,8220,adulto casado,adulto no universitario
40,admin.,single,,False,358,True,False,,2.0,6.0,350,1,-1,0,,False,8221,adulto soltero,otros
41,technician,married,secondary,False,0,False,False,,2.0,6.0,157,3,-1,0,,False,8222,adulto casado,adulto no universitario
34,management,married,tertiary,False,1267,True,False,,2.0,6.0,87,4,-1,0,,False,8223,adulto casado,adulto universitario
35,services,married,tertiary,False,0,True,False,,2.0,6.0,312,2,-1,0,,False,8224,adulto casado,adulto universitario
45,services,married,secondary,False,75,True,True,,2.0,6.0,222,2,-1,0,,False,8225,adulto casado,adulto no universitario
47,technician,married,primary,False,1375,True,True,,2.0,6.0,218,2,-1,0,,False,8226,adulto casado,adulto no universitario
44,blue-collar,married,primary,False,3433,True,False,,2.0,6.0,548,8,-1,0,,False,8227,adulto casado,adulto no universitario
45,self-employed,married,secondary,False,976,True,False,,2.0,6.0,176,4,-1,0,,False,8228,adulto casado,adulto no universitario
30,services,single,secondary,False,603,True,True,,2.0,6.0,335,2,-1,0,,False,8229,adulto soltero,adulto no universitario
34,technician,married,primary,False,926,True,True,,2.0,6.0,142,2,-1,0,,False,8230,adulto casado,adulto no universitario
28,blue-collar,single,primary,False,8263,True,False,,2.0,6.0,267,1,-1,0,,False,8231,joven soltero,joven no universitario
40,services,divorced,primary,False,1937,True,False,,2.0,6.0,86,1,-1,0,,False,8232,otros,adulto no universitario
58,self-employed,divorced,tertiary,False,3,True,True,,2.0,6.0,129,4,-1,0,,False,8233,otros,senior universitario
44,blue-collar,married,primary,False,417,True,False,,2.0,6.0,322,5,-1,0,,False,8234,adulto casado,adulto no universitario
35,management,single,tertiary,False,1273,True,False,,2.0,6.0,111,3,-1,0,,False,8235,adulto soltero,adulto universitario
35,blue-collar,married,secondary,False,98,True,False,,2.0,6.0,136,1,-1,0,,False,8236,adulto casado,adulto no universitario
31,blue-collar,married,secondary,False,-282,True,True,,2.0,6.0,108,1,-1,0,,False,8237,adulto casado,adulto no universitario
35,blue-collar,married,primary,False,456,True,False,,2.0,6.0,71,1,-1,0,,False,8238,adulto casado,adulto no universitario
38,admin.,married,primary,False,0,True,False,,2.0,6.0,29,32,-1,0,,False,8239,adulto casado,adulto no universitario
29,admin.,married,secondary,False,301,True,False,,2.0,6.0,150,5,-1,0,,False,8240,otros,joven no universitario
36,management,single,tertiary,False,4543,True,False,,2.0,6.0,252,5,-1,0,,False,8241,adulto soltero,adulto universitario
35,services,single,secondary,False,257,True,False,,2.0,6.0,518,1,-1,0,,False,8242,adulto soltero,adulto no universitario
32,blue-collar,married,secondary,False,35,True,False,,2.0,6.0,42,1,-1,0,,False,8243,adulto casado,adulto no universitario
33,services,single,secondary,False,245,True,False,,2.0,6.0,140,3,-1,0,,False,8244,adulto soltero,adulto no universitario
33,management,single,tertiary,False,21096,True,False,,2.0,6.0,144,2,-1,0,,False,8245,adulto soltero,adulto universitario
28,services,married,secondary,False,3019,False,False,,2.0,6.0,303,2,-1,0,,False,8246,otros,joven no universitario
38,blue-collar,married,primary,False,-537,True,False,,2.0,6.0,171,1,-1,0,,False,8247,adulto casado,adulto no universitario
44,blue-collar,divorced,primary,True,-119,True,False,,2.0,6.0,132,5,-1,0,,False,8248,otros,adulto no universitario
39,technician,married,secondary,False,-295,True,False,,2.0,6.0,288,1,-1,0,,False,8249,adulto casado,adulto no universitario
53,management,married,tertiary,False,6525,True,False,,2.0,6.0,73,3,-1,0,,False,8250,senior casado,senior universitario
30,blue-collar,married,secondary,False,171,True,False,,2.0,6.0,230,4,-1,0,,False,8251,adulto casado,adulto no universitario
28,blue-collar,married,primary,False,-511,True,False,,2.0,6.0,82,1,-1,0,,False,8252,otros,joven no universitario
26,technician,single,secondary,False,2610,True,True,,2.0,6.0,626,1,-1,0,,False,8253,joven soltero,joven no universitario
48,unemployed,married,primary,False,1849,True,False,,2.0,6.0,345,3,-1,0,,False,8254,adulto casado,adulto no universitario
58,retired,married,tertiary,False,2084,True,False,,2.0,6.0,75,5,-1,0,,False,8255,senior casado,senior universitario
33,admin.,married,secondary,False,471,True,False,,2.0,6.0,214,2,-1,0,,False,8256,adulto casado,adulto no universitario
29,technician,single,tertiary,False,2998,False,False,,2.0,6.0,479,3,-1,0,,False,8257,joven soltero,joven universitario
42,management,married,,False,342,True,False,,2.0,6.0,156,5,-1,0,,False,8258,adulto casado,otros
45,blue-collar,married,primary,False,816,True,False,,2.0,6.0,80,3,-1,0,,False,8259,adulto casado,adulto no universitario
28,management,single,tertiary,False,6321,True,False,,2.0,6.0,204,5,-1,0,,False,8260,joven soltero,joven universitario
54,self-employed,married,primary,False,277,True,False,,2.0,6.0,360,3,-1,0,,False,8261,senior casado,senior no universitario
46,technician,divorced,secondary,False,-205,True,False,,2.0,6.0,126,1,-1,0,,False,8262,otros,adulto no universitario
29,blue-collar,married,secondary,False,1492,True,False,,2.0,6.0,267,10,-1,0,,False,8263,otros,joven no universitario
59,blue-collar,married,secondary,False,475,True,True,,2.0,6.0,290,1,-1,0,,False,8264,senior casado,senior no universitario
34,management,married,secondary,False,1105,True,True,,2.0,6.0,136,4,-1,0,,False,8265,adulto casado,adulto no universitario
36,blue-collar,married,secondary,False,63,True,False,,2.0,6.0,56,8,-1,0,,False,8266,adulto casado,adulto no universitario
33,admin.,single,secondary,False,0,True,False,,2.0,6.0,32,2,-1,0,,False,8267,adulto soltero,adulto no universitario
32,blue-collar,married,primary,False,415,True,False,,2.0,6.0,777,4,-1,0,,True,8268,adulto casado,adulto no universitario
35,blue-collar,married,secondary,False,53,True,False,,2.0,6.0,826,4,-1,0,,False,8269,adulto casado,adulto no universitario
45,services,married,secondary,False,-158,True,False,,2.0,6.0,91,1,-1,0,,False,8270,adulto casado,adulto no universitario
53,blue-collar,married,secondary,False,-711,True,False,,2.0,6.0,198,1,-1,0,,False,8271,senior casado,senior no universitario
39,technician,single,tertiary,False,2617,True,False,,2.0,6.0,164,2,-1,0,,False,8272,adulto soltero,adulto universitario
38,housemaid,single,secondary,False,113,True,False,,2.0,6.0,98,4,-1,0,,False,8273,adulto soltero,adulto no universitario
32,blue-collar,single,secondary,False,-691,True,True,,2.0,6.0,53,1,-1,0,,False,8274,adulto soltero,adulto no universitario
42,technician,married,secondary,False,-887,False,False,,2.0,6.0,349,4,-1,0,,False,8275,adulto casado,adulto no universitario
30,blue-collar,married,secondary,False,194,True,False,,2.0,6.0,178,1,-1,0,,False,8276,adulto casado,adulto no universitario
31,blue-collar,married,primary,False,2198,False,False,,2.0,6.0,532,2,-1,0,,False,8277,adulto casado,adulto no universitario
31,technician,single,secondary,False,1170,True,False,,2.0,6.0,120,2,-1,0,,False,8278,adulto soltero,adulto no universitario
41,blue-collar,married,primary,False,1905,True,False,,2.0,6.0,164,4,-1,0,,False,8279,adulto casado,adulto no universitario
35,services,divorced,secondary,False,532,True,False,,2.0,6.0,375,1,-1,0,,False,8280,otros,adulto no universitario
40,blue-collar,married,primary,False,2635,True,False,,2.0,6.0,20,21,-1,0,,False,8281,adulto casado,adulto no universitario
49,services,married,secondary,False,180,True,True,,2.0,6.0,392,3,-1,0,,False,8282,adulto casado,adulto no universitario
31,technician,single,secondary,False,4040,True,False,,2.0,6.0,213,2,-1,0,,False,8283,adulto soltero,adulto no universitario
32,blue-collar,married,primary,False,2,True,False,,2.0,6.0,18,1,-1,0,,False,8284,adulto casado,adulto no universitario
58,technician,married,secondary,False,2073,False,False,,2.0,6.0,393,3,-1,0,,False,8285,senior casado,senior no universitario
32,blue-collar,divorced,secondary,False,0,True,False,,2.0,6.0,746,2,-1,0,,False,8286,otros,adulto no universitario
42,entrepreneur,married,secondary,False,-480,True,True,,2.0,6.0,351,6,-1,0,,False,8287,adulto casado,adulto no universitario
39,housemaid,married,secondary,False,4136,True,False,,2.0,6.0,142,3,-1,0,,False,8288,adulto casado,adulto no universitario
36,blue-collar,married,secondary,True,-2,False,False,,2.0,6.0,316,1,-1,0,,False,8289,adulto casado,adulto no universitario
42,blue-collar,married,secondary,False,4,True,True,,2.0,6.0,229,8,-1,0,,False,8290,adulto casado,adulto no universitario
27,technician,single,secondary,False,1,True,False,,2.0,6.0,261,8,-1,0,,False,8291,joven soltero,joven no universitario
